Name;Station;Time;Mean_temp;Max_temp;Min_temp;Precipitation
흀jord Ii;SN71780;2022-04-04;-0.6;3.4;-2.1;11.1
흀jord Ii;SN71780;2022-04-05;-2.4;3.8;-6.9;1.5
흀jord Ii;SN71780;2022-04-06;-0.2;4.4;-6.8;3.1
흀jord Ii;SN71780;2022-04-07;-0.9;4.4;-7.1;0
흀jord Ii;SN71780;2022-04-08;-1.4;2.8;-8.4;0
흀jord Ii;SN71780;2022-04-09;2;6.3;-0.5;8.5
흀jord Ii;SN71780;2022-04-10;4;5.6;-1.6;0.4
흀jord Ii;SN71780;2022-04-11;3.6;4.7;2.7;4.8
흀jord Ii;SN71780;2022-04-12;3.4;7.3;1.6;28.4
흀jord Ii;SN71780;2022-04-13;3.8;10.2;-1.1;0.5
흀jord Ii;SN71780;2022-04-14;2.8;8.7;-3.3;0
흀jord Ii;SN71780;2022-04-15;4.6;11.2;-3;0
흀jord Ii;SN71780;2022-04-16;6;11.2;2;0
흀jord Ii;SN71780;2022-04-17;7;15;-0.2;0
흀jord Ii;SN71780;2022-04-18;10.4;17.4;2.6;0
흀jord Ii;SN71780;2022-04-19;8.5;16.2;1.3;0
흀jord Ii;SN71780;2022-04-20;8.5;17;-0.3;0
흀jord Ii;SN71780;2022-04-21;7.8;16.6;0.1;0
흀jord Ii;SN71780;2022-04-22;6.4;12.1;0.4;0
흀jord Ii;SN71780;2022-04-23;7.1;14.2;-0.8;0
흀jord Ii;SN71780;2022-04-24;7.5;14.3;0.4;0
흀jord Ii;SN71780;2022-04-25;4.9;9.5;1.9;0.2
흀jord Ii;SN71780;2022-04-26;1.9;5.7;0.7;2.5
흀jord Ii;SN71780;2022-04-27;1.6;4.8;-3.3;8.2
흀jord Ii;SN71780;2022-04-28;3.7;6.6;0.3;7.3
흀jord Ii;SN71780;2022-04-29;3.3;6.8;0.2;3.5
흀jord Ii;SN71780;2022-04-30;5.5;7.6;2.8;4.5
흀jord Ii;SN71780;2022-05-01;6.8;8.8;4.5;5.7
흀jord Ii;SN71780;2022-05-02;4.8;7.2;3.4;6.3
흀jord Ii;SN71780;2022-05-03;1.8;5.6;-0.4;5
흀jord Ii;SN71780;2022-05-04;3.6;8.6;-2.8;1.2
흀jord Ii;SN71780;2022-05-05;6.4;8;4.4;1.2
흀jord Ii;SN71780;2022-05-06;8.1;12;5.2;2.5
흀jord Ii;SN71780;2022-05-07;3.6;7;1.8;6.1
흀jord Ii;SN71780;2022-05-08;5.1;8;0.4;12.1
흀jord Ii;SN71780;2022-05-09;8.2;13.3;3.5;3.5
흀jord Ii;SN71780;2022-05-10;10.2;15.9;6.9;1.6
흀jord Ii;SN71780;2022-05-11;9.5;16.3;6.3;2.6
흀jord Ii;SN71780;2022-05-12;7.2;10.1;4.5;6
흀jord Ii;SN71780;2022-05-13;7.2;12.1;5.2;5.9
흀jord Ii;SN71780;2022-05-14;6.3;7.6;5;9.8
흀jord Ii;SN71780;2022-05-15;5.4;7.7;4.5;6.9
흀jord Ii;SN71780;2022-05-16;4.7;9;-0.2;0.7
흀jord Ii;SN71780;2022-05-17;7.6;16.7;-1.5;0
흀jord Ii;SN71780;2022-05-18;10.9;19.6;1;0
흀jord Ii;SN71780;2022-05-19;13.5;19.6;9.4;0
흀jord Ii;SN71780;2022-05-20;13.3;18.4;8.9;0
흀jord Ii;SN71780;2022-05-21;12.2;16.8;8.2;0
흀jord Ii;SN71780;2022-05-22;11.6;16.8;8.5;2.8
흀jord Ii;SN71780;2022-05-23;14.7;19.7;7.8;0
흀jord Ii;SN71780;2022-05-24;15.3;20.3;9.9;0
흀jord Ii;SN71780;2022-05-25;12;18;9.7;0
흀jord Ii;SN71780;2022-05-26;10.3;17.3;3.9;1.3
흀jord Ii;SN71780;2022-05-27;8.9;10.5;6.6;0
흀jord Ii;SN71780;2022-05-28;6.8;8.7;5.9;8.8
흀jord Ii;SN71780;2022-05-29;8.1;12.6;5.4;55.3
흀jord Ii;SN71780;2022-05-30;14;20.1;4.4;0.4
흀jord Ii;SN71780;2022-05-31;14.8;21.9;8.4;0
흀jord Ii;SN71780;2022-06-01;11.8;17;7.4;1.1
흀jord Ii;SN71780;2022-06-02;12.6;17.2;10;8.1
흀jord Ii;SN71780;2022-06-03;9.7;12;9.2;0
흀jord Ii;SN71780;2022-06-04;8.4;10.1;7.5;4.5
흀jord Ii;SN71780;2022-06-05;7.2;10.2;6;8.1
흀jord Ii;SN71780;2022-06-06;10.2;15.7;0.3;0.2
흀jord Ii;SN71780;2022-06-07;11.5;16.4;7;0
흀jord Ii;SN71780;2022-06-08;11;16.6;7.2;0
흀jord Ii;SN71780;2022-06-09;10.3;14.9;3.9;0
흀jord Ii;SN71780;2022-06-10;12.1;17.5;4;0
흀jord Ii;SN71780;2022-06-11;13.8;20.2;8.7;3.6
흀jord Ii;SN71780;2022-06-12;12.7;19.2;9;0.3
흀jord Ii;SN71780;2022-06-13;10.3;12;9.6;4.1
흀jord Ii;SN71780;2022-06-14;10;12.4;8.6;17.8
흀jord Ii;SN71780;2022-06-15;10.8;11.7;9.8;14.6
흀jord Ii;SN71780;2022-06-16;12.4;16.5;10;16.5
흀jord Ii;SN71780;2022-06-17;15;19.7;10.1;0.2
흀jord Ii;SN71780;2022-06-18;11.2;18.6;8.7;7.2
흀jord Ii;SN71780;2022-06-19;10.2;15.3;4.3;3.6
흀jord Ii;SN71780;2022-06-20;13;18.9;4.4;0
흀jord Ii;SN71780;2022-06-21;9.7;14.6;8.7;6.2
흀jord Ii;SN71780;2022-06-22;10.8;14.1;6.1;4.9
흀jord Ii;SN71780;2022-06-23;11.4;12.4;9.6;20.6
흀jord Ii;SN71780;2022-06-24;18;25.1;11.7;9.9
흀jord Ii;SN71780;2022-06-25;21.2;29.3;12.2;0
흀jord Ii;SN71780;2022-06-26;22.9;30;14.7;1.7
흀jord Ii;SN71780;2022-06-27;17.4;25.7;15.6;0
흀jord Ii;SN71780;2022-06-28;13;16.6;11.6;7.9
흀jord Ii;SN71780;2022-06-29;15.5;19.8;11.5;13.4
흀jord Ii;SN71780;2022-06-30;20.2;27.7;11.1;0
흀jord Ii;SN71780;2022-07-01;23.1;29.4;13.9;0
흀jord Ii;SN71780;2022-07-02;15.7;24.4;12.7;0
흀jord Ii;SN71780;2022-07-03;15.6;22;10.1;13.5
흀jord Ii;SN71780;2022-07-04;15.5;22.8;10.9;0.1
흀jord Ii;SN71780;2022-07-05;11.9;15.2;10.8;17
흀jord Ii;SN71780;2022-07-06;10.5;11.9;8.9;12.3
흀jord Ii;SN71780;2022-07-07;10.3;11.9;9.4;21.1
흀jord Ii;SN71780;2022-07-08;11;12.8;9.5;24.5
흀jord Ii;SN71780;2022-07-09;10.3;11.4;9.7;10.3
흀jord Ii;SN71780;2022-07-10;10.8;12.9;9.1;10.9
흀jord Ii;SN71780;2022-07-11;12.8;17.5;7.8;0.1
흀jord Ii;SN71780;2022-07-12;16.7;25.1;10;0.1
흀jord Ii;SN71780;2022-07-13;12.6;15.7;11.4;0.7
흀jord Ii;SN71780;2022-07-14;10.1;12.9;9.3;8.6
흀jord Ii;SN71780;2022-07-15;10.5;11.9;9.7;9.2
흀jord Ii;SN71780;2022-07-16;9.8;11.5;8.6;2.7
흀jord Ii;SN71780;2022-07-17;10.7;13;8.5;4.8
흀jord Ii;SN71780;2022-07-18;12.2;14;10.8;5.8
흀jord Ii;SN71780;2022-07-19;13.4;18.6;9.6;3.3
흀jord Ii;SN71780;2022-07-20;17;21.4;12.1;1.5
흀jord Ii;SN71780;2022-07-21;12.8;17.5;11.8;21.5
흀jord Ii;SN71780;2022-07-22;11.5;13.7;10.4;3.8
흀jord Ii;SN71780;2022-07-23;12.1;16.9;6.3;0.4
흀jord Ii;SN71780;2022-07-24;14.6;20.6;8.1;0.7
흀jord Ii;SN71780;2022-07-25;18.2;26.4;13.2;0.7
흀jord Ii;SN71780;2022-07-26;12.7;16.4;11.7;33.1
흀jord Ii;SN71780;2022-07-27;10;11.9;9.1;24.9
흀jord Ii;SN71780;2022-07-28;11.6;15.4;8.3;6.4
흀jord Ii;SN71780;2022-07-29;15.7;22.9;10;0
흀jord Ii;SN71780;2022-07-30;15.8;24.3;9.7;0
흀jord Ii;SN71780;2022-07-31;12.7;19;10.3;0.3
흀jord Ii;SN71780;2022-08-01;10.9;15;9.9;10.5
흀jord Ii;SN71780;2022-08-02;13.4;18.9;4.5;3
흀jord Ii;SN71780;2022-08-03;14.7;19.4;11.6;2.4
흀jord Ii;SN71780;2022-08-04;12.2;15.8;10.5;13.9
흀jord Ii;SN71780;2022-08-05;12.2;16;9.7;6.5
흀jord Ii;SN71780;2022-08-06;11;13.5;10;3.5
흀jord Ii;SN71780;2022-08-07;13;18.4;9.4;13.5
흀jord Ii;SN71780;2022-08-08;12.6;17.8;6;0
흀jord Ii;SN71780;2022-08-09;14.2;16.4;12.4;8.3
흀jord Ii;SN71780;2022-08-10;16.3;21.1;13.5;25.9
흀jord Ii;SN71780;2022-08-11;12.8;17.8;10.9;26.2
흀jord Ii;SN71780;2022-08-12;12.5;16.1;9.8;8.6
흀jord Ii;SN71780;2022-08-13;13.2;16.6;10.4;0.1
흀jord Ii;SN71780;2022-08-14;16.9;23.9;10.5;0
흀jord Ii;SN71780;2022-08-15;19.4;26.5;12.7;0
흀jord Ii;SN71780;2022-08-16;18.5;22.9;15;0
흀jord Ii;SN71780;2022-08-17;10.8;17.5;10.1;5.7
흀jord Ii;SN71780;2022-08-18;14.3;21.2;4.3;3.6
흀jord Ii;SN71780;2022-08-19;16.6;24.9;13;0
흀jord Ii;SN71780;2022-08-20;12.6;16.5;8.2;0
흀jord Ii;SN71780;2022-08-21;13.3;19.5;9.5;0.3
흀jord Ii;SN71780;2022-08-22;11.4;14.4;9.8;17.5
흀jord Ii;SN71780;2022-08-23;14;20.6;8.1;4.1
흀jord Ii;SN71780;2022-08-24;17.5;25.3;10.6;0
흀jord Ii;SN71780;2022-08-25;18.1;24.6;13.9;0
흀jord Ii;SN71780;2022-08-26;15.5;21;13.1;0
흀jord Ii;SN71780;2022-08-27;12;14.6;11.3;1
흀jord Ii;SN71780;2022-08-28;10.7;14.2;9.3;13.9
흀jord Ii;SN71780;2022-08-29;10.6;14;8.1;2.2
흀jord Ii;SN71780;2022-08-30;9.7;15.4;5.3;0
흀jord Ii;SN71780;2022-08-31;9;13.1;4.7;0.2
흀jord Ii;SN71780;2022-09-01;9.7;16.2;4.4;0.5
흀jord Ii;SN71780;2022-09-02;10.9;18.6;4.1;0
흀jord Ii;SN71780;2022-09-03;10;17.3;3.8;0
흀jord Ii;SN71780;2022-09-04;11.9;19.2;5.1;0
흀jord Ii;SN71780;2022-09-05;12;20.6;5.8;0
흀jord Ii;SN71780;2022-09-06;9;17.1;3.2;0
흀jord Ii;SN71780;2022-09-07;9;18.4;1.4;0
흀jord Ii;SN71780;2022-09-08;11.4;19.7;5;0
흀jord Ii;SN71780;2022-09-09;11.2;17.9;5.1;0
흀jord Ii;SN71780;2022-09-10;9.4;16.3;4.2;0
흀jord Ii;SN71780;2022-09-11;9.1;14.8;3.7;0
흀jord Ii;SN71780;2022-09-12;11.5;16.8;5.4;0
흀jord Ii;SN71780;2022-09-13;12.5;15.9;10.5;0.8
흀jord Ii;SN71780;2022-09-14;11.4;13.1;10.6;17.3
흀jord Ii;SN71780;2022-09-15;10.4;12.8;8.5;4.9
흀jord Ii;SN71780;2022-09-16;10.9;12.7;10.1;7.3
흀jord Ii;SN71780;2022-09-17;10.3;13.6;8.8;15.9
흀jord Ii;SN71780;2022-09-18;9.6;11.9;8.7;12.9
흀jord Ii;SN71780;2022-09-19;8.6;11.7;7.6;12.9
흀jord Ii;SN71780;2022-09-20;7.1;13.2;4.3;6.5
흀jord Ii;SN71780;2022-09-21;7.8;12.6;2;0
흀jord Ii;SN71780;2022-09-22;11.3;16.1;7.3;0.9
흀jord Ii;SN71780;2022-09-23;10.6;12.7;10.1;3.5
흀jord Ii;SN71780;2022-09-24;8.6;12.8;4.9;6.3
흀jord Ii;SN71780;2022-09-25;9.8;14.7;3.5;0
흀jord Ii;SN71780;2022-09-26;11.6;13.9;9.3;1.6
흀jord Ii;SN71780;2022-09-27;13.2;15.2;11.3;0
흀jord Ii;SN71780;2022-09-28;13.5;17.2;10.8;0
흀jord Ii;SN71780;2022-09-29;11;14.8;6.7;0
흀jord Ii;SN71780;2022-09-30;10.2;14.8;6.5;0.7
흀jord Ii;SN71780;2022-10-01;11.3;15.7;8.7;0
흀jord Ii;SN71780;2022-10-02;9.8;13.1;7.3;0
흀jord Ii;SN71780;2022-10-03;9.9;12;7.9;3.8
흀jord Ii;SN71780;2022-10-04;10.4;13.1;8.3;16.9
흀jord Ii;SN71780;2022-10-05;9.3;12;5.6;17.7
흀jord Ii;SN71780;2022-10-06;9.1;11.4;6.2;2
흀jord Ii;SN71780;2022-10-07;8.7;12;6.1;5.7
흀jord Ii;SN71780;2022-10-08;7.4;8.6;5.6;5
흀jord Ii;SN71780;2022-10-09;8;10.6;6.3;24.7
흀jord Ii;SN71780;2022-10-10;10.2;13.2;6.2;3.8
흀jord Ii;SN71780;2022-10-11;6.8;9.5;5.6;7.3
흀jord Ii;SN71780;2022-10-12;6.5;8.2;4;10.8
흀jord Ii;SN71780;2022-10-13;6.3;9.1;4;6.5
흀jord Ii;SN71780;2022-10-14;5.7;12.7;0.6;6.3
흀jord Ii;SN71780;2022-10-15;5.9;9.1;3.1;1.9
흀jord Ii;SN71780;2022-10-16;6.1;11.6;2.6;9.8
흀jord Ii;SN71780;2022-10-17;4.4;8.7;0.8;1.7
흀jord Ii;SN71780;2022-10-18;4.6;6.4;2;2
흀jord Ii;SN71780;2022-10-19;7;8.1;4.5;8.4
흀jord Ii;SN71780;2022-10-20;6.2;7.4;5.6;6.9
흀jord Ii;SN71780;2022-10-21;3.6;9.5;1;2.8
흀jord Ii;SN71780;2022-10-22;3.6;8.1;-0.9;0.1
흀jord Ii;SN71780;2022-10-23;2.5;6.3;-0.5;2.6
흀jord Ii;SN71780;2022-10-24;5.1;9.6;-0.9;0.2
흀jord Ii;SN71780;2022-10-25;8.3;10.6;5.3;0
흀jord Ii;SN71780;2022-10-26;8;10.2;6.4;0
흀jord Ii;SN71780;2022-10-27;8.1;9.4;6.4;5.6
흀jord Ii;SN71780;2022-10-28;9.3;10.9;8;12.1
흀jord Ii;SN71780;2022-10-29;7.3;11;6.1;22.6
흀jord Ii;SN71780;2022-10-30;4.3;6.9;1.2;3.5
흀jord Ii;SN71780;2022-10-31;7.4;8.9;3.8;8.2
흀jord Ii;SN71780;2022-11-01;8.4;11.1;3.7;7.1
흀jord Ii;SN71780;2022-11-02;8.7;13.3;5.8;0
흀jord Ii;SN71780;2022-11-03;8.4;12.5;5.8;12.7
흀jord Ii;SN71780;2022-11-04;11.2;13.3;5.4;0
흀jord Ii;SN71780;2022-11-05;8.6;11.5;7.3;0.9
흀jord Ii;SN71780;2022-11-06;2.2;7.4;0.2;2.1
흀jord Ii;SN71780;2022-11-07;0.2;4.4;-1.9;0
흀jord Ii;SN71780;2022-11-08;2.9;5.4;-0.2;0.2
흀jord Ii;SN71780;2022-11-09;4.6;5.7;3.8;0.5
흀jord Ii;SN71780;2022-11-10;6.4;8.9;3.3;10.3
흀jord Ii;SN71780;2022-11-11;9.9;11.8;7.6;6.1
흀jord Ii;SN71780;2022-11-12;9.5;10.3;8.2;16
흀jord Ii;SN71780;2022-11-13;4.8;9.3;2.7;1.3
흀jord Ii;SN71780;2022-11-14;6.9;9.7;4.7;0
흀jord Ii;SN71780;2022-11-15;6.3;8.1;3.4;0
흀jord Ii;SN71780;2022-11-16;4.8;6.9;3.9;0
흀jord Ii;SN71780;2022-11-17;4.6;7.6;0.3;0
흀jord Ii;SN71780;2022-11-18;2.8;4.7;-0.8;0
흀jord Ii;SN71780;2022-11-19;-0.4;4.2;-1.9;0
흀jord Ii;SN71780;2022-11-20;-2.6;1.1;-4.6;0
흀jord Ii;SN71780;2022-11-21;-2.7;-1;-8.2;0
흀jord Ii;SN71780;2022-11-22;-0.1;1;-2.3;0
흀jord Ii;SN71780;2022-11-23;2.7;3.8;0.5;0
흀jord Ii;SN71780;2022-11-24;3.6;4.8;1.6;0
흀jord Ii;SN71780;2022-11-25;5.6;6.2;4.2;0
흀jord Ii;SN71780;2022-11-26;4.8;6.2;1.9;0
흀jord Ii;SN71780;2022-11-27;7;10;4.4;0
흀jord Ii;SN71780;2022-11-28;6.7;8.9;5;1.5
흀jord Ii;SN71780;2022-11-29;5.1;6.8;4.7;0
흀jord Ii;SN71780;2022-11-30;1.2;4.8;0;0.2
흀jord Ii;SN71780;2022-12-01;-0.2;1.8;-1.7;1.9
흀jord Ii;SN71780;2022-12-02;-0.3;1.9;-3.1;0
흀jord Ii;SN71780;2022-12-03;-5.6;0.6;-6.5;0
흀jord Ii;SN71780;2022-12-04;-3.7;-1.7;-7.4;0.1
흀jord Ii;SN71780;2022-12-05;1.4;4.6;-1.7;1.1
흀jord Ii;SN71780;2022-12-06;-0.3;4.4;-2.3;8.4
흀jord Ii;SN71780;2022-12-07;0.3;3;-3.9;15.2
흀jord Ii;SN71780;2022-12-08;-3.7;0.6;-5.4;9.1
흀jord Ii;SN71780;2022-12-09;-8.5;-3.8;-11.1;0
흀jord Ii;SN71780;2022-12-10;-11.8;-8.1;-14.9;0
흀jord Ii;SN71780;2022-12-11;-9.9;-6.3;-15.3;0.1
흀jord Ii;SN71780;2022-12-12;-6.6;-4.8;-9.4;0
흀jord Ii;SN71780;2022-12-13;-15.4;-6.3;-17.5;0
흀jord Ii;SN71780;2022-12-14;-9.3;-5.8;-17.4;0.9
흀jord Ii;SN71780;2022-12-15;-3.5;0.8;-13.2;7.5
흀jord Ii;SN71780;2022-12-16;-2.5;-0.7;-6;23.5
흀jord Ii;SN71780;2022-12-17;-7.1;-1;-9.9;21.5
흀jord Ii;SN71780;2022-12-18;-0.3;3;-9.1;0.1
흀jord Ii;SN71780;2022-12-19;-1.6;2;-5.1;6
흀jord Ii;SN71780;2022-12-20;1.3;2.5;-0.2;0.3
흀jord Ii;SN71780;2022-12-21;0.1;1.9;-1;1.8
흀jord Ii;SN71780;2022-12-22;-2.8;0.4;-6.6;5.1
흀jord Ii;SN71780;2022-12-23;-2.4;0.1;-7.6;6.1
흀jord Ii;SN71780;2022-12-24;-0.7;1.1;-2.8;4.2
흀jord Ii;SN71780;2022-12-25;-2;2.8;-8.2;4
흀jord Ii;SN71780;2022-12-26;3.2;6.6;0.5;0
흀jord Ii;SN71780;2022-12-27;2.3;4.1;-0.5;1
흀jord Ii;SN71780;2022-12-28;-2;2.2;-5.6;9.2
흀jord Ii;SN71780;2022-12-29;2.1;4.8;-3.6;0
흀jord Ii;SN71780;2022-12-30;2.1;5.3;-0.5;3.8
흀jord Ii;SN71780;2022-12-31;3.3;7.2;-0.1;2.3
흀jord Ii;SN71780;2023-01-01;-1.5;2.1;-5.8;10.3
흀jord Ii;SN71780;2023-01-02;-7.9;-2.2;-10.4;0.3
흀jord Ii;SN71780;2023-01-03;-7.9;-5.1;-9.8;0.2
흀jord Ii;SN71780;2023-01-04;-3.5;-1.5;-11.3;0
흀jord Ii;SN71780;2023-01-05;-2.9;-2.2;-4;0
흀jord Ii;SN71780;2023-01-06;-2;-1.5;-2.6;0
흀jord Ii;SN71780;2023-01-07;0.2;1.5;-2.1;3.3
흀jord Ii;SN71780;2023-01-08;6.2;7.6;-0.1;3.4
흀jord Ii;SN71780;2023-01-09;5.8;7.2;3.8;0
흀jord Ii;SN71780;2023-01-10;4.2;6.4;1.4;0
흀jord Ii;SN71780;2023-01-11;4.8;7.2;2.1;0
흀jord Ii;SN71780;2023-01-12;4.1;7.9;2.5;6.2
흀jord Ii;SN71780;2023-01-13;-1.4;3.3;-3.2;10.7
흀jord Ii;SN71780;2023-01-14;-1.8;-0.9;-4.8;0.6
흀jord Ii;SN71780;2023-01-15;-1.1;0.6;-2.5;0
흀jord Ii;SN71780;2023-01-16;-2;0.7;-3.7;1
흀jord Ii;SN71780;2023-01-17;1.1;3.4;-4.6;8.3
흀jord Ii;SN71780;2023-01-18;-0.6;2.8;-3.5;0
흀jord Ii;SN71780;2023-01-19;-2.6;-0.4;-5;4.1
흀jord Ii;SN71780;2023-01-20;-0.1;2.2;-4.1;2.6
흀jord Ii;SN71780;2023-01-21;0.2;0.8;-0.6;8.8
흀jord Ii;SN71780;2023-01-22;-0.7;3.3;-3.5;0.1
흀jord Ii;SN71780;2023-01-23;1.9;4.9;-0.4;1.1
흀jord Ii;SN71780;2023-01-24;4.5;8.4;1.2;17.5
흀jord Ii;SN71780;2023-01-25;6.1;9.2;4.3;12
흀jord Ii;SN71780;2023-01-26;0.8;4.7;-0.7;5
흀jord Ii;SN71780;2023-01-27;3.8;6.1;-0.3;3.6
흀jord Ii;SN71780;2023-01-28;3.1;7;1.8;12.8
흀jord Ii;SN71780;2023-01-29;2.2;5.9;0.1;22.7
흀jord Ii;SN71780;2023-01-30;3.6;4.8;1.7;39.2
흀jord Ii;SN71780;2023-01-31;-0.4;4.2;-2.8;1.1
흀jord Ii;SN71780;2023-02-01;-5.8;-2.7;-7.8;1.7
흀jord Ii;SN71780;2023-02-02;-2.9;0;-5.8;2.7
흀jord Ii;SN71780;2023-02-03;-5.5;-1.4;-8;1.8
흀jord Ii;SN71780;2023-02-04;-3.5;0.5;-10.4;0
흀jord Ii;SN71780;2023-02-05;2.2;5.1;-1.1;2.2
흀jord Ii;SN71780;2023-02-06;3.7;7.3;-1.5;4.6
흀jord Ii;SN71780;2023-02-07;2.8;7.3;0.2;0.3
흀jord Ii;SN71780;2023-02-08;4.6;9.5;-1.4;2.8
흀jord Ii;SN71780;2023-02-09;1.4;8;-0.1;6.7
흀jord Ii;SN71780;2023-02-10;-0.8;1.8;-2;15.9
흀jord Ii;SN71780;2023-02-11;-2.7;-1.2;-5.3;3.1
흀jord Ii;SN71780;2023-02-12;6.3;7.8;-2.9;12.8
흀jord Ii;SN71780;2023-02-13;7.3;7.9;4.8;50.9
흀jord Ii;SN71780;2023-02-14;1.4;7.1;0.1;0
흀jord Ii;SN71780;2023-02-15;1.8;4.4;-3.5;0
흀jord Ii;SN71780;2023-02-16;3.4;7.6;0.6;0.1
흀jord Ii;SN71780;2023-02-17;1;3.5;-1;7.4
흀jord Ii;SN71780;2023-02-18;1.6;3.2;-0.9;3.2
흀jord Ii;SN71780;2023-02-19;0.4;2.5;-1.2;7.3
흀jord Ii;SN71780;2023-02-20;0.6;3.7;-1.6;5.9
흀jord Ii;SN71780;2023-02-21;-4.2;1.5;-7.3;13.7
흀jord Ii;SN71780;2023-02-22;0.6;2.5;-5.5;0.3
흀jord Ii;SN71780;2023-02-23;0.9;3.5;-0.5;11.3
흀jord Ii;SN71780;2023-02-24;-0.2;3;-1.2;12.5
흀jord Ii;SN71780;2023-02-25;-0.5;3.3;-3.2;10
흀jord Ii;SN71780;2023-02-26;3.2;5.1;-1.2;11.2
흀jord Ii;SN71780;2023-02-27;4.9;5.2;4;19.2
흀jord Ii;SN71780;2023-02-28;4.8;6.5;2.4;13.9
흀jord Ii;SN71780;2023-03-01;5.5;6.5;2.5;5.6
흀jord Ii;SN71780;2023-03-02;4.8;6.1;3.6;5.9
흀jord Ii;SN71780;2023-03-03;1.8;5.9;-1.6;15.1
흀jord Ii;SN71780;2023-03-04;-0.8;1.8;-3.4;11.3
흀jord Ii;SN71780;2023-03-05;-1.8;1.5;-4.3;16.4
흀jord Ii;SN71780;2023-03-06;-5.1;-0.3;-8.3;3.6
흀jord Ii;SN71780;2023-03-07;-6.1;-1.4;-9;2.3
흀jord Ii;SN71780;2023-03-08;-9;-5.1;-12.3;1.6
흀jord Ii;SN71780;2023-03-09;-10.6;-2.5;-16.5;0
흀jord Ii;SN71780;2023-03-10;-5.4;-0.7;-14.9;0
흀jord Ii;SN71780;2023-03-11;-2.3;2;-4.4;22.2
흀jord Ii;SN71780;2023-03-12;-2.2;1.4;-5.2;3.8
흀jord Ii;SN71780;2023-03-13;-1.6;2.2;-6.4;0.5
흀jord Ii;SN71780;2023-03-14;-0.3;4.2;-4.2;3.1
흀jord Ii;SN71780;2023-03-15;0.4;4.4;-1.7;9.6
흀jord Ii;SN71780;2023-03-16;-0.7;3.4;-7;4.8
흀jord Ii;SN71780;2023-03-17;3.4;5.7;0.6;0
흀jord Ii;SN71780;2023-03-18;2.1;4.2;0.5;3.5
흀jord Ii;SN71780;2023-03-19;1.8;5.5;-1.3;1.6
흀jord Ii;SN71780;2023-03-20;1.6;5.1;0.4;4
흀jord Ii;SN71780;2023-03-21;0.7;5;-1.8;3.9
흀jord Ii;SN71780;2023-03-22;0.5;3.3;-2.2;0
흀jord Ii;SN71780;2023-03-23;0.7;2.2;-1;3.6
흀jord Ii;SN71780;2023-03-24;-0.6;2.3;-2;4.8
흀jord Ii;SN71780;2023-03-25;-4.3;3.4;-10.8;0
흀jord Ii;SN71780;2023-03-26;-3.3;1.4;-8.7;2.4
흀jord Ii;SN71780;2023-03-27;-5;1.7;-10.7;3.6
흀jord Ii;SN71780;2023-03-28;-6.3;0.9;-14.8;0
흀jord Ii;SN71780;2023-03-29;-5.8;0.7;-12.1;0
흀jord Ii;SN71780;2023-03-30;-5;1.2;-14;0
흀jord Ii;SN71780;2023-03-31;-2.6;4.4;-12;0
흀jord Ii;SN71780;2023-04-01;-1.4;5.2;-8.5;0
흀jord Ii;SN71780;2023-04-02;-0.2;6.8;-7.5;0
흀jord Ii;SN71780;2023-04-03;3.3;6.6;-2.4;0
흀jord Ii;SN71780;2023-04-04;4.8;8.9;1.6;2
흀jord Ii;SN71780;2023-04-05;6.4;11.3;-0.5;0
흀jord Ii;SN71780;2023-04-06;5.3;8.5;3.5;0
흀jord Ii;SN71780;2023-04-07;3;8.4;-2.8;0
흀jord Ii;SN71780;2023-04-08;4.2;9.7;1.3;3.8
흀jord Ii;SN71780;2023-04-09;4.9;9.9;-2.9;0
흀jord Ii;SN71780;2023-04-10;7.5;10.2;4.6;0
흀jord Ii;SN71780;2023-04-11;9;12.2;3.1;0
흀jord Ii;SN71780;2023-04-12;9.8;13.3;7.1;0
흀jord Ii;SN71780;2023-04-13;9;11.6;7.6;0
흀jord Ii;SN71780;2023-04-14;6.8;9.1;5.4;0
흀jord Ii;SN71780;2023-04-15;6.7;9.4;5.3;0
흀jord Ii;SN71780;2023-04-16;5.7;11.2;3.6;2.4
흀jord Ii;SN71780;2023-04-17;6.7;14.1;-0.3;0.1
흀jord Ii;SN71780;2023-04-18;7.8;16.7;0.3;0
흀jord Ii;SN71780;2023-04-19;5.9;13.6;-1.1;0
흀jord Ii;SN71780;2023-04-20;6;13;-0.8;0
흀jord Ii;SN71780;2023-04-21;5.6;12.3;-1.5;0
흀jord Ii;SN71780;2023-04-22;3;7.8;0.5;0
흀jord Ii;SN71780;2023-04-23;1.9;4.8;-1.4;0.1
흀jord Ii;SN71780;2023-04-24;1.7;4.8;-1.5;0
흀jord Ii;SN71780;2023-04-25;0.4;2.6;-3.1;0.5
흀jord Ii;SN71780;2023-04-26;1.5;4.4;-1.1;2
흀jord Ii;SN71780;2023-04-27;2.2;4.1;0.3;6
흀jord Ii;SN71780;2023-04-28;3.3;7.3;-1.1;12.5
흀jord Ii;SN71780;2023-04-29;2.8;7.9;-2.6;3.4
흀jord Ii;SN71780;2023-04-30;3.7;6.4;0.5;5.9
흀jord Ii;SN71780;2023-05-01;2.5;4.9;0.4;9.3
흀jord Ii;SN71780;2023-05-02;3.7;9.1;0.2;12.2
흀jord Ii;SN71780;2023-05-03;2;6.8;-0.8;5.6
흀jord Ii;SN71780;2023-05-04;1.9;7.6;-2.7;0.9
