Date;Time;LEVEL;TEMPERATURE;Station_ID
2020-06-28;12:01:00;-0.0336;7.456;HM2
2020-06-28;13:01:00;-0.0327;7.463;HM2
2020-06-28;14:01:00;-0.0325;7.471;HM2
2020-06-28;15:01:00;-0.0334;7.478;HM2
2020-06-28;16:01:00;-0.035;7.485;HM2
2020-06-28;17:01:00;-0.0352;7.492;HM2
2020-06-28;18:01:00;-0.0355;7.491;HM2
2020-06-28;19:01:00;-0.0359;7.499;HM2
2020-06-28;20:01:00;-0.036;7.504;HM2
2020-06-28;21:01:00;-0.0372;7.507;HM2
2020-06-28;22:01:00;-0.041;7.51;HM2
2020-06-28;23:01:00;-0.0414;7.516;HM2
2020-06-29;00:01:00;-0.0396;7.521;HM2
2020-06-29;01:01:00;-0.0385;7.526;HM2
2020-06-29;02:01:00;-0.0369;7.532;HM2
2020-06-29;03:01:00;-0.0369;7.538;HM2
2020-06-29;04:01:00;-0.0364;7.544;HM2
2020-06-29;05:01:00;-0.0388;7.551;HM2
2020-06-29;06:01:00;-0.0365;7.557;HM2
2020-06-29;07:01:00;-0.0358;7.564;HM2
2020-06-29;08:01:00;-0.0351;7.57;HM2
2020-06-29;09:01:00;-0.0345;7.576;HM2
2020-06-29;10:01:00;-0.0346;7.582;HM2
2020-06-29;11:01:00;-0.034;7.589;HM2
2020-06-29;12:01:00;-0.0333;7.597;HM2
2020-06-29;13:01:00;-0.028;7.6;HM2
2020-06-29;14:01:00;-0.0266;7.607;HM2
2020-06-29;15:01:00;-0.0238;7.613;HM2
2020-06-29;16:01:00;-0.02;7.619;HM2
2020-06-29;17:01:00;-0.0161;7.625;HM2
2020-06-29;18:01:00;-0.0121;7.632;HM2
2020-06-29;19:01:00;-0.0087;7.638;HM2
2020-06-29;20:01:00;-0.0048;7.645;HM2
2020-06-29;21:01:00;0.0012;7.652;HM2
2020-06-29;22:01:00;0.0059;7.658;HM2
2020-06-29;23:01:00;0.0083;7.665;HM2
2020-06-30;00:01:00;0.0101;7.671;HM2
2020-06-30;01:01:00;0.011;7.677;HM2
2020-06-30;02:01:00;0.0123;7.684;HM2
2020-06-30;03:01:00;0.0127;7.69;HM2
2020-06-30;04:01:00;0.0134;7.696;HM2
2020-06-30;05:01:00;0.0138;7.703;HM2
2020-06-30;06:01:00;0.0119;7.709;HM2
2020-06-30;07:01:00;0.0139;7.715;HM2
2020-06-30;08:01:00;0.0141;7.722;HM2
2020-06-30;09:01:00;0.0139;7.728;HM2
2020-06-30;10:01:00;0.0133;7.734;HM2
2020-06-30;11:01:00;0.0134;7.74;HM2
2020-06-30;12:01:00;0.0133;7.747;HM2
2020-06-30;13:01:00;0.0145;7.754;HM2
2020-06-30;14:01:00;0.0143;7.76;HM2
2020-06-30;15:01:00;0.0135;7.767;HM2
2020-06-30;16:01:00;0.0142;7.773;HM2
2020-06-30;17:01:00;0.0147;7.779;HM2
2020-06-30;18:01:00;0.0147;7.785;HM2
2020-06-30;19:01:00;0.0152;7.79;HM2
2020-06-30;20:01:00;0.015;7.796;HM2
2020-06-30;21:01:00;0.014;7.802;HM2
2020-06-30;22:01:00;0.0144;7.807;HM2
2020-06-30;23:01:00;0.014;7.814;HM2
2020-07-01;00:01:00;0.0134;7.819;HM2
2020-07-01;01:01:00;0.0125;7.826;HM2
2020-07-01;02:01:00;0.0146;7.832;HM2
2020-07-01;03:01:00;0.0138;7.838;HM2
2020-07-01;04:01:00;0.0127;7.844;HM2
2020-07-01;05:01:00;0.0138;7.851;HM2
2020-07-01;06:01:00;0.0141;7.861;HM2
2020-07-01;07:01:00;0.0129;7.865;HM2
2020-07-01;08:01:00;0.013;7.877;HM2
2020-07-01;09:01:00;0.0126;7.881;HM2
2020-07-01;10:01:00;0.012;7.886;HM2
2020-07-01;11:01:00;0.0206;7.891;HM2
2020-07-01;12:01:00;0.0199;7.898;HM2
2020-07-01;13:01:00;0.0197;7.906;HM2
2020-07-01;14:01:00;0.0183;7.912;HM2
2020-07-01;15:01:00;0.0175;7.918;HM2
2020-07-01;16:01:00;0.0156;7.925;HM2
2020-07-01;17:01:00;0.0132;7.933;HM2
2020-07-01;18:01:00;0.0134;7.94;HM2
2020-07-01;19:01:00;0.012;7.944;HM2
2020-07-01;20:01:00;0.0118;7.948;HM2
2020-07-01;21:01:00;0.0112;7.956;HM2
2020-07-01;22:01:00;0.0099;7.96;HM2
2020-07-01;23:01:00;0.0095;7.962;HM2
2020-07-02;00:01:00;0.0078;7.967;HM2
2020-07-02;01:01:00;0.008;7.972;HM2
2020-07-02;02:01:00;0.0074;7.977;HM2
2020-07-02;03:01:00;0.0066;7.983;HM2
2020-07-02;04:01:00;0.0065;7.989;HM2
2020-07-02;05:01:00;0.006;7.996;HM2
2020-07-02;06:01:00;0.005;8.002;HM2
2020-07-02;07:01:00;0.005;8.011;HM2
2020-07-02;08:01:00;0.0053;8.022;HM2
2020-07-02;09:01:00;0.0059;8.03;HM2
2020-07-02;10:01:00;0.0052;8.031;HM2
2020-07-02;11:01:00;0.0056;8.037;HM2
2020-07-02;12:01:00;0.0064;8.044;HM2
2020-07-02;13:01:00;0.0064;8.052;HM2
2020-07-02;14:01:00;0.0063;8.058;HM2
2020-07-02;15:01:00;0.0065;8.066;HM2
2020-07-02;16:01:00;0.0043;8.07;HM2
2020-07-02;17:01:00;0.0046;8.074;HM2
2020-07-02;18:01:00;0.0051;8.083;HM2
2020-07-02;19:01:00;0.005;8.083;HM2
2020-07-02;20:01:00;0.0051;8.089;HM2
2020-07-02;21:01:00;0.0044;8.098;HM2
2020-07-02;22:01:00;0.0038;8.097;HM2
2020-07-02;23:01:00;0.0037;8.1;HM2
2020-07-03;00:01:00;0.004;8.104;HM2
2020-07-03;01:01:00;0.0038;8.108;HM2
2020-07-03;02:01:00;0.0038;8.113;HM2
2020-07-03;03:01:00;0.0047;8.117;HM2
2020-07-03;04:01:00;0.0057;8.122;HM2
2020-07-03;05:01:00;0.0068;8.13;HM2
2020-07-03;06:01:00;0.0066;8.135;HM2
2020-07-03;07:01:00;0.0072;8.144;HM2
2020-07-03;08:01:00;0.008;8.15;HM2
2020-07-03;09:01:00;0.0086;8.157;HM2
2020-07-03;10:01:00;0.0095;8.162;HM2
2020-07-03;11:01:00;0.0099;8.168;HM2
2020-07-03;12:01:00;0.0108;8.172;HM2
2020-07-03;13:01:00;0.0105;8.177;HM2
2020-07-03;14:01:00;0.011;8.18;HM2
2020-07-03;15:01:00;0.0062;8.18;HM2
2020-07-03;16:01:00;0.004;8.184;HM2
2020-07-03;17:01:00;0.0045;8.19;HM2
2020-07-03;18:01:00;0.0051;8.195;HM2
2020-07-03;19:01:00;0.004;8.197;HM2
2020-07-03;20:01:00;0.0056;8.202;HM2
2020-07-03;21:01:00;0.0123;8.206;HM2
2020-07-03;22:01:00;0.0227;8.212;HM2
2020-07-03;23:01:00;0.0184;8.22;HM2
2020-07-04;00:01:00;0.0197;8.228;HM2
